0;18;25;39;52;65;67;81;90;104;119;
0;18;25;39;52;65;67;86;93;101;114;
0;18;25;39;53;56;76;81;90;107;115;
0;18;25;41;50;57;76;82;89;103;119;
0;18;25;43;50;57;75;82;89;107;114;
0;18;26;34;52;61;69;87;90;104;119;
0;18;26;39;52;65;67;80;93;101;119;
0;18;26;41;49;64;67;87;90;105;113;
0;18;26;43;49;57;75;80;94;107;111;
0;18;27;34;52;65;69;83;97;101;114;
0;18;27;35;50;56;76;81;97;102;118;
0;18;27;35;52;65;69;86;94;103;111;
0;18;27;41;45;64;70;79;98;102;116;
0;18;27;43;46;59;74;80;97;105;111;
0;18;31;35;49;63;67;80;98;105;114;
0;18;31;37;50;56;76;79;93;102;118;
0;18;31;39;46;65;67;80;93;107;114;
0;19;23;37;51;64;68;82;98;105;113;
0;19;23;37;53;62;76;80;94;101;115;
0;19;25;38;54;57;75;83;92;106;111;
0;19;26;34;51;57;76;83;97;102;115;
0;19;27;34;50;64;68;81;95;109;113;
0;19;27;35;53;62;70;78;91;109;116;
0;19;27;35;54;58;73;86;92;105;111;
0;19;27;35;54;62;70;78;97;105;113;
0;19;27;42;45;65;68;83;91;106;114;
0;20;23;37;51;65;74;79;93;102;116;
0;20;29;38;47;56;76;85;94;103;112;
0;21;25;38;52;57;75;83;89;106;114;
0;21;25;39;53;57;74;78;92;106;115;
0;21;26;39;53;58;67;85;90;104;117;
0;21;26;40;49;57;75;78;94;107;113;
0;21;27;35;52;58;73;86;89;105;114;
0;21;27;40;46;59;74;78;97;105;113;
0;21;29;37;45;63;68;86;94;102;115;
0;21;29;38;46;63;67;80;97;105;114;
1;14;22;39;53;57;76;84;92;107;115;
1;14;27;40;53;55;68;81;94;107;120;
1;14;27;41;46;55;76;83;92;108;117;
1;14;27;41;46;55;76;84;92;105;119;
1;14;28;33;51;65;70;79;96;104;119;
1;14;28;41;54;59;75;77;93;106;112;
1;14;28;41;54;60;66;79;92;106;119;
1;14;28;42;46;65;71;77;96;103;117;
1;14;28;43;46;59;75;77;96;104;117;
1;14;29;33;52;60;68;87;94;103;119;
1;14;29;33;54;60;75;83;92;101;118;
1;14;29;42;46;55;71;87;96;105;114;
1;14;29;42;48;55;71;87;90;105;118;
1;14;29;42;48;55;76;83;90;104;118;
1;14;29;43;46;60;75;81;88;107;116;
1;14;29;43;46;64;72;81;88;107;115;
1;14;29;43;48;55;75;82;90;107;116;
1;14;29;43;48;64;71;77;90;105;118;
1;14;30;39;46;65;71;77;92;108;117;
1;14;30;39;53;55;76;81;95;104;112;
1;14;30;39;53;55;76;82;95;101;114;
1;14;30;43;48;64;66;82;95;101;116;
1;14;30;43;51;59;68;77;94;108;115;
1;14;31;35;52;65;70;84;93;99;116;
1;14;31;39;52;65;68;77;93;106;114;
1;14;31;39;54;60;68;77;95;103;118;
1;14;31;40;46;65;72;77;93;107;114;
1;14;31;40;48;65;66;79;93;107;116;
1;14;32;39;46;64;71;77;96;103;117;
1;14;32;39;53;57;70;84;88;107;115;
1;14;32;41;48;55;75;83;90;104;117;
1;15;22;40;47;65;74;79;93;108;116;
1;15;22;41;54;62;69;83;90;108;115;
1;15;22;43;50;64;71;79;96;102;117;
1;15;24;33;53;62;76;80;94;107;115;
1;15;28;36;44;65;74;79;93;106;119;
1;15;28;41;54;57;66;82;95;108;113;
1;15;28;41;54;62;69;77;90;108;115;
1;15;28;42;46;65;71;80;96;99;117;
1;15;28;42;47;65;66;79;96;104;117;
1;15;28;42;47;65;66;84;93;101;118;
1;15;28;42;47;65;74;79;93;106;110;
1;15;28;43;44;60;69;86;95;101;118;
1;15;28;43;46;62;69;77;96;104;119;
1;15;29;33;46;64;72;80;98;107;115;
1;15;29;33;50;64;68;82;91;107;120;
1;15;29;33;54;58;72;86;90;107;115;
1;15;29;43;44;58;72;86;90;107;115;
1;15;29;43;46;60;74;77;91;105;119;
1;15;29;43;46;64;72;80;88;107;115;
1;15;29;43;47;64;68;82;96;105;110;
1;15;29;43;50;64;68;77;96;102;115;
1;15;29;43;52;57;66;80;94;108;115;
1;15;29;43;52;58;71;77;90;108;116;
1;15;29;43;52;60;68;77;91;105;119;
1;15;30;38;47;65;66;79;94;108;117;
1;15;31;38;54;57;72;80;95;99;118;
1;15;31;40;46;65;74;77;93;102;116;
1;15;31;40;47;65;72;79;88;104;118;
1;15;31;40;54;58;66;79;93;107;116;
1;15;32;38;53;57;66;84;91;107;116;
1;15;32;41;44;64;69;83;90;106;115;
1;15;32;41;47;60;68;86;94;99;117;
1;16;24;41;50;55;69;87;92;106;119;
1;16;24;41;54;58;75;83;92;99;117;
1;16;24;43;51;58;74;77;92;105;119;
1;16;29;35;44;63;70;86;91;105;120;
1;16;29;35;54;63;70;77;91;108;116;
1;16;29;42;47;55;68;87;96;105;114;
1;16;29;42;48;55;74;87;90;105;113;
1;16;29;43;44;57;72;86;91;107;114;
1;16;29;43;47;55;74;81;90;108;116;
1;16;29;43;48;55;75;80;94;107;112;
1;16;29;43;50;55;68;81;96;102;119;
1;16;30;33;51;59;68;86;94;102;120;
1;16;30;33;53;58;72;87;95;101;114;
1;16;30;39;53;55;68;81;95;102;120;
1;16;30;43;44;58;72;86;95;101;114;
1;16;31;33;47;63;72;79;98;106;114;
1;16;31;33;54;63;70;79;95;102;116;
1;16;31;35;44;62;70;87;96;105;113;
1;16;31;35;50;63;69;77;92;106;120;
1;16;31;35;50;65;69;84;88;103;118;
1;16;31;39;44;57;70;84;98;107;113;
1;16;32;35;50;58;75;77;96;103;117;
1;17;22;38;54;59;75;80;96;101;117;
1;17;22;40;54;63;69;86;92;101;115;
1;17;22;43;52;60;69;86;95;101;114;
1;17;24;40;54;58;66;86;92;107;115;
1;17;24;42;51;55;76;80;93;107;114;
1;17;24;43;51;58;66;86;92;107;115;
1;17;24;43;52;59;66;86;91;104;117;
1;17;26;33;52;60;68;87;91;106;119;
1;17;26;35;44;63;76;82;91;108;117;
1;17;26;40;44;58;75;79;93;107;120;
1;17;26;40;54;55;69;82;96;101;119;
1;17;26;40;54;63;68;82;91;99;119;
1;17;26;40;54;63;69;82;88;101;119;
1;17;26;42;44;58;76;84;90;107;115;
1;17;26;42;44;60;69;87;95;101;118;
1;17;26;42;51;58;76;79;93;107;110;
1;17;26;42;51;60;76;79;88;107;113;
1;17;26;43;44;64;71;79;96;102;117;
1;17;30;33;48;64;71;79;98;106;113;
1;17;30;35;51;64;69;82;88;103;120;
1;17;30;36;44;59;75;82;98;101;117;
1;17;30;38;44;64;69;87;95;103;112;
1;17;30;38;46;55;69;87;95;108;114;
1;17;30;38;46;55;76;81;95;108;113;
1;17;30;43;48;55;69;86;95;104;112;
1;17;31;35;44;63;70;84;98;102;115;
1;17;31;35;48;62;76;80;93;99;118;
1;17;31;35;48;63;66;80;98;106;115;
1;17;31;35;52;60;69;87;88;106;114;
1;17;31;36;44;59;74;87;90;106;115;
1;17;31;36;44;59;74;87;93;106;112;
1;17;31;36;44;62;76;79;93;107;114;
1;17;31;36;52;55;68;87;93;106;114;
1;17;31;36;52;59;68;87;93;106;110;
1;17;31;38;44;63;70;79;95;102;120;
1;17;31;38;46;55;76;84;92;107;113;
1;17;31;38;46;63;76;80;95;99;114;
1;17;31;40;46;59;74;87;88;102;115;
1;17;32;35;48;63;66;86;91;104;117;
1;17;32;35;51;60;69;86;88;103;118;
1;17;32;36;51;55;68;86;93;107;114;
1;17;32;40;44;58;75;79;93;107;114;
1;17;32;40;46;55;75;81;96;104;113;
1;18;24;39;52;65;70;77;91;104;119;
1;18;24;41;47;64;66;82;98;103;116;
1;18;24;41;47;64;70;87;93;99;116;
1;18;24;43;50;59;75;77;91;104;118;
1;18;24;43;50;64;69;77;92;107;115;
1;18;26;33;52;65;71;79;94;108;113;
1;18;26;35;53;60;76;77;91;105;118;
1;18;26;39;53;57;76;82;91;107;110;
1;18;26;39;53;60;76;77;91;107;112;
1;18;26;41;44;60;76;79;94;102;119;
1;18;26;41;47;64;72;87;90;99;115;
1;18;27;33;46;65;72;86;91;107;114;
1;18;27;35;52;65;66;81;94;108;113;
1;18;27;35;52;65;69;86;94;103;110;
1;18;27;36;53;55;76;81;94;107;112;
1;18;27;41;44;64;70;79;98;105;113;
1;18;31;33;47;65;74;82;90;103;116;
1;18;31;35;52;60;69;77;98;103;116;
1;18;31;36;52;57;70;83;98;99;115;
1;18;31;39;46;55;76;80;93;107;114;
1;19;22;40;47;65;72;86;93;101;114;
1;19;24;33;50;64;71;87;92;106;113;
1;19;24;33;51;64;70;83;98;102;115;
1;19;24;38;51;65;66;80;94;103;119;
1;19;24;38;53;55;70;87;95;102;116;
1;19;24;40;53;58;71;77;98;105;114;
1;19;24;40;54;55;71;86;92;105;113;
1;19;24;42;50;55;76;81;95;104;113;
1;19;26;33;47;64;72;87;90;106;115;
1;19;26;33;51;58;76;83;90;108;115;
1;19;26;33;54;60;75;83;91;106;112;
1;19;26;35;53;60;76;77;94;102;117;
1;19;26;40;44;57;71;87;94;108;113;
1;19;26;40;44;58;72;87;93;101;119;
1;19;26;40;53;57;71;87;88;102;116;
1;19;27;33;46;62;76;83;91;108;114;
1;19;27;33;48;62;76;80;94;101;119;
1;19;27;33;50;58;76;84;92;101;119;
1;19;27;35;44;62;76;81;94;108;113;
1;19;27;35;44;64;72;81;98;106;113;
1;19;27;35;53;58;76;84;92;105;110;
1;19;27;35;53;62;76;80;88;105;114;
1;19;27;36;44;64;70;83;98;101;117;
1;19;27;40;53;55;68;81;94;102;120;
1;19;27;42;48;55;76;80;94;101;117;
1;19;27;42;48;65;66;80;94;101;117;
1;19;28;35;44;60;75;81;98;106;113;
1;19;28;35;53;62;70;77;91;104;120;
1;19;28;36;44;62;70;87;93;101;119;
1;19;28;36;44;65;71;86;90;103;117;
1;19;28;36;53;55;70;87;95;104;112;
1;19;28;36;53;57;71;87;92;106;110;
1;19;32;38;44;57;75;83;91;106;114;
1;19;32;38;51;57;66;80;94;103;119;
1;20;24;39;47;62;76;81;88;104;118;
1;20;24;39;47;65;74;82;88;103;117;
1;20;24;39;52;58;71;77;98;103;117;
1;20;26;39;44;58;76;84;93;107;112;
1;20;26;39;47;55;76;84;93;101;118;
1;20;27;33;48;62;76;79;94;107;113;
1;20;27;33;48;65;74;83;91;106;112;
1;20;27;33;52;65;68;83;91;106;114;
1;20;27;35;52;58;66;84;98;103;116;
1;20;27;35;52;65;69;84;88;103;116;
1;20;27;36;52;55;68;83;98;106;114;
1;20;27;41;46;55;76;84;92;105;113;
1;20;27;41;46;59;76;84;88;105;113;
1;20;27;41;48;55;69;83;98;106;112;
1;20;27;43;46;55;74;81;95;102;116;
1;20;28;35;54;63;69;77;92;106;115;
1;20;28;36;44;59;74;87;93;106;112;
1;20;28;36;44;63;71;79;98;106;114;
1;20;29;35;44;63;76;81;94;102;115;
1;20;29;35;44;63;76;82;91;105;114;
1;20;29;35;48;63;76;77;94;102;115;
1;20;29;36;52;57;71;87;88;103;116;
1;20;29;38;46;63;76;77;91;105;114;
1;20;29;43;47;55;68;82;96;105;114;
1;20;29;43;48;57;66;82;91;107;116;
1;21;24;39;52;55;70;86;95;104;113;
1;21;26;35;52;58;75;84;93;99;116;
1;21;26;39;53;60;68;77;95;102;118;
1;21;27;36;53;62;70;79;88;107;116;
1;21;27;40;48;55;69;86;94;107;112;
1;21;28;36;44;62;75;79;93;107;114;
1;21;28;36;53;59;74;77;90;106;115;
1;21;29;36;50;57;75;82;88;107;114;
1;21;29;38;52;57;66;80;94;103;119;
1;21;29;42;48;57;66;80;94;107;115;
1;21;30;38;46;64;69;77;95;103;116;
1;21;30;39;48;57;66;86;95;104;113;
2;11;27;34;52;65;69;84;97;103;116;
2;11;29;37;45;63;76;80;94;108;115;
2;11;29;42;45;61;70;87;96;104;113;
2;11;30;39;45;65;73;82;91;108;114;
2;11;31;37;54;63;72;80;89;106;115;
2;11;31;39;52;65;67;80;93;106;114;
2;11;31;39;54;60;67;85;92;106;113;
2;11;31;40;49;58;67;87;96;105;114;
2;15;23;40;54;58;66;85;93;108;116;
2;15;28;41;54;56;69;77;97;106;115;
2;15;28;41;54;56;69;82;95;108;110;
2;15;28;42;47;65;66;84;93;100;118;
2;15;28;42;49;65;66;84;91;100;118;
2;15;29;33;52;58;67;83;97;104;120;
2;15;29;33;54;60;67;83;97;102;118;
2;15;29;42;44;60;76;78;91;105;118;
2;15;29;42;44;60;76;78;94;107;113;
2;15;29;43;44;60;67;85;94;102;119;
2;15;29;43;47;64;66;82;96;105;111;
2;15;29;43;52;58;71;77;97;100;116;
2;15;30;33;47;65;73;82;89;108;116;
2;15;30;33;49;65;72;78;91;106;119;
2;15;30;33;53;58;71;84;89;109;116;
2;15;30;33;53;61;76;84;89;102;115;
2;15;30;34;49;65;66;83;91;108;117;
2;15;30;34;53;61;69;77;95;104;120;
2;15;30;34;53;61;76;84;88;102;115;
2;15;30;43;47;61;66;82;89;108;117;
2;15;30;43;49;56;72;77;91;106;119;
2;15;31;34;52;60;69;77;95;109;116;
2;15;31;36;52;65;67;83;88;104;117;
2;15;31;40;47;65;72;78;93;99;118;
2;15;31;40;49;65;67;83;88;102;118;
2;15;31;40;54;58;67;85;93;99;116;
2;15;32;34;53;61;69;84;88;107;115;
2;15;32;40;53;56;69;77;94;107;115;
2;16;23;41;48;55;75;80;94;109;117;
2;16;23;42;44;58;73;87;96;105;114;
2;16;25;33;54;63;70;78;95;108;116;
2;16;25;42;51;65;67;83;96;99;114;
2;16;29;33;54;61;75;78;92;107;113;
2;16;29;33;54;63;70;78;91;108;116;
2;16;29;37;54;55;75;83;96;102;111;
2;16;29;42;44;58;67;83;96;109;114;
2;16;29;42;44;58;67;87;96;105;114;
2;16;29;42;44;63;70;78;91;105;120;
2;16;29;42;45;63;70;77;91;109;116;
2;16;29;42;47;55;70;87;96;105;111;
2;16;29;43;45;61;70;77;96;102;119;
2;16;29;43;45;61;75;80;88;107;114;
2;16;29;43;47;55;72;81;97;100;118;
2;16;29;43;48;55;75;80;94;107;111;
2;16;30;33;47;61;75;78;92;106;120;
2;16;30;34;47;65;73;81;88;108;116;
2;16;30;34;51;65;69;77;97;103;116;
2;16;30;34;51;65;69;83;88;108;114;
2;16;30;34;53;59;72;77;91;109;117;
2;16;30;37;44;65;72;78;91;106;119;
2;16;30;39;44;65;67;81;97;106;113;
2;16;30;39;45;65;73;77;91;108;114;
2;16;30;43;45;59;75;84;88;102;116;
2;16;30;43;47;61;75;78;92;99;117;
2;16;31;33;47;63;70;84;89;109;116;
2;16;31;34;47;55;73;87;96;105;114;
2;16;31;34;48;63;69;77;95;109;116;
2;16;31;39;45;58;73;77;92;107;120;
2;16;31;39;45;65;70;84;88;107;113;
2;16;31;39;45;65;73;80;88;107;114;
2;16;31;39;47;55;70;78;96;109;117;
2;16;32;33;47;61;75;84;89;103;118;
2;16;32;33;51;59;67;85;94;108;113;
2;16;32;37;44;58;75;83;96;100;117;
2;16;32;39;44;58;73;81;96;100;119;
2;16;32;41;44;59;67;84;97;105;113;
2;16;32;41;48;55;73;80;89;105;119;
2;17;23;42;51;58;76;85;93;99;114;
2;17;25;40;54;63;66;81;89;108;115;
2;17;25;42;44;59;76;84;93;100;118;
2;17;25;42;44;60;76;78;95;103;118;
2;17;25;43;44;59;75;82;96;100;117;
2;17;25;43;51;64;70;78;96;99;115;
2;17;25;43;52;60;66;81;89;106;119;
2;17;30;33;48;64;73;87;89;102;115;
2;17;30;33;51;59;76;78;97;104;113;
2;17;30;34;49;55;76;81;95;108;113;
2;17;30;36;45;64;73;87;92;99;115;
2;17;30;43;48;56;75;82;91;99;117;
2;17;30;43;51;56;69;82;88;108;114;
2;17;31;34;49;55;76;84;92;107;113;
2;17;31;36;44;63;76;82;95;100;114;
2;17;31;36;45;59;73;87;88;104;118;
2;17;31;36;45;63;76;82;95;99;114;
2;17;31;40;45;59;66;82;96;109;113;
2;17;31;40;45;59;66;87;96;104;113;
2;17;32;33;48;64;73;80;89;107;115;
2;17;32;34;49;64;66;80;96;103;117;
2;17;32;34;51;60;69;85;88;103;119;
2;17;32;36;44;64;71;85;89;103;117;
2;17;32;36;44;64;73;81;89;107;115;
2;17;32;36;51;55;70;85;89;104;119;
2;17;32;40;44;58;71;85;89;108;114;
2;17;32;40;49;56;75;81;88;107;113;
2;18;23;36;44;63;76;82;97;105;114;
2;18;23;37;53;60;66;87;91;105;118;
2;18;23;39;44;60;76;81;97;102;118;
2;18;23;39;44;64;70;85;93;102;120;
2;18;23;39;52;65;66;81;97;104;113;
2;18;23;41;49;64;66;87;92;105;113;
2;18;25;34;52;59;66;87;93;108;116;
2;18;25;39;52;65;70;77;93;108;111;
2;18;25;39;53;60;76;77;92;107;111;
2;18;25;43;44;64;72;81;89;107;115;
2;18;25;43;52;60;67;81;94;99;119;
2;18;27;33;53;59;76;85;94;102;111;
2;18;27;33;53;61;76;80;89;107;114;
2;18;27;34;52;59;66;80;97;105;120;
2;18;27;41;44;64;70;83;89;102;120;
2;18;27;43;45;59;66;85;91;108;116;
2;18;27;43;45;64;70;85;91;99;116;
2;18;27;43;52;59;66;80;94;108;111;
2;18;27;43;52;59;66;80;97;105;111;
2;18;31;36;44;63;76;82;89;105;114;
2;18;31;36;49;55;76;83;92;100;118;
2;18;31;37;44;60;76;83;89;102;118;
2;18;31;37;45;63;76;80;94;99;115;
2;18;31;39;47;55;76;85;93;100;114;
2;18;32;34;53;55;71;80;96;105;114;
2;18;32;37;44;64;69;83;96;100;115;
2;18;32;37;45;60;75;83;91;99;118;
2;18;32;37;45;63;66;80;94;108;115;
2;18;32;37;53;55;71;80;89;105;118;
2;18;32;39;47;55;70;85;93;108;111;
2;18;32;39;47;64;66;81;96;100;115;
2;18;32;41;45;59;66;80;94;108;115;
2;19;23;36;51;55;76;82;97;105;114;
2;19;23;36;51;64;70;77;93;109;116;
2;19;23;36;54;61;75;82;88;103;117;
2;19;23;42;44;60;73;87;91;105;114;
2;19;25;33;51;60;76;78;94;103;119;
2;19;25;33;54;60;75;83;92;106;111;
2;19;25;34;51;60;76;77;92;105;119;
2;19;25;40;53;56;71;87;88;105;114;
2;19;25;42;44;60;76;78;94;103;117;
2;19;25;42;44;65;71;78;94;103;117;
2;19;25;42;48;65;71;77;94;100;117;
2;19;27;33;54;61;70;78;95;108;113;
2;19;27;34;48;64;66;83;91;109;117;
2;19;27;34;53;55;72;80;95;109;114;
2;19;27;36;44;65;73;81;94;100;119;
2;19;27;36;53;55;70;78;95;109;116;
2;19;27;36;54;55;73;78;92;105;119;
2;19;27;40;54;58;66;83;92;108;111;
2;19;27;42;45;61;66;80;95;103;120;
2;19;27;42;48;65;66;83;91;100;117;
2;19;28;36;45;65;71;77;97;106;114;
2;19;28;36;53;55;70;87;95;104;111;
2;19;28;37;45;60;66;87;91;106;119;
2;19;28;37;54;55;75;80;93;106;111;
2;19;28;42;44;60;67;81;95;109;113;
2;19;28;42;47;55;70;84;93;109;111;
2;19;32;40;45;58;71;77;97;103;116;
2;20;23;39;48;65;73;77;91;104;118;
2;20;23;41;49;55;76;84;92;105;113;
2;20;25;33;52;65;71;84;89;103;116;
2;20;25;34;51;65;72;77;93;107;114;
2;20;25;34;52;65;71;84;88;103;116;
2;20;25;39;44;65;71;78;96;103;117;
2;20;25;39;54;56;71;77;96;103;117;
2;20;27;34;52;59;66;84;91;109;116;
2;20;27;34;52;65;69;84;88;103;116;
2;20;27;36;44;61;76;78;95;103;118;
2;20;27;36;54;55;73;78;92;105;118;
2;20;27;36;54;55;73;81;89;107;116;
2;20;27;41;48;55;76;83;89;102;117;
2;20;28;33;49;65;67;84;92;107;113;
2;20;28;33;51;59;67;82;96;109;113;
2;20;28;34;47;63;66;84;92;109;115;
2;20;28;34;49;65;66;84;92;107;113;
2;20;28;34;54;59;73;77;96;102;115;
2;20;28;36;44;63;67;82;95;109;114;
2;20;28;36;44;65;73;82;89;107;114;
2;20;28;37;44;65;71;84;89;102;118;
2;20;29;34;47;63;72;81;88;109;115;
2;20;29;36;45;61;76;77;92;107;115;
2;20;29;36;45;61;76;82;88;107;114;
2;20;29;36;54;55;71;78;92;105;118;
2;20;29;37;52;56;71;87;88;105;113;
2;20;29;37;54;55;71;78;96;105;113;
2;21;23;37;52;58;75;84;93;99;116;
2;21;25;33;52;60;75;83;89;106;114;
2;21;25;39;53;56;70;84;88;107;115;
2;21;25;40;48;63;66;82;89;105;119;
2;21;27;34;52;59;66;84;97;105;113;
2;21;27;40;44;58;72;85;89;103;119;
2;21;27;40;45;59;66;85;94;108;113;
2;21;27;42;48;55;73;80;89;105;118;
2;21;28;33;49;63;67;80;95;108;114;
2;21;28;34;49;55;75;84;92;107;113;
2;21;28;36;53;55;70;85;89;104;117;
2;21;28;42;47;55;70;85;89;104;117;
2;21;28;42;47;60;66;85;89;103;117;
2;21;29;36;44;63;67;82;97;105;114;
2;21;29;37;44;60;75;78;94;107;113;
2;21;29;37;45;58;75;83;96;104;110;
2;21;29;37;45;60;75;83;88;102;118;
2;21;29;37;45;63;66;80;94;108;115;
2;21;29;37;45;64;72;80;88;107;115;
2;21;30;39;45;58;73;77;92;108;115;
2;21;30;39;47;56;73;82;88;108;114;
3;11;24;40;45;65;74;82;97;103;116;
3;11;24;42;50;65;73;81;89;104;118;
3;11;24;43;52;61;70;86;89;104;117;
3;11;26;40;45;65;72;79;97;104;118;
3;11;26;41;54;57;72;78;97;106;115;
3;11;26;41;54;57;73;82;89;108;116;
3;11;28;34;53;60;74;79;92;109;117;
3;11;28;41;45;62;70;79;97;104;120;
3;11;28;41;46;60;67;86;92;109;117;
3;11;28;41;54;57;73;86;92;100;115;
3;11;28;42;49;56;74;81;90;106;120;
3;11;29;34;50;64;68;81;96;109;115;
3;11;29;37;54;56;72;86;93;101;118;
3;11;29;42;50;56;76;85;93;101;114;
3;11;29;43;46;61;74;78;92;108;115;
3;11;29;43;48;57;74;82;97;100;116;
3;11;29;43;48;61;67;86;90;104;118;
3;11;30;37;46;65;72;86;89;104;117;
3;11;30;37;53;62;76;78;94;101;115;
3;11;30;38;45;65;72;79;97;106;114;
3;11;30;38;46;65;73;81;89;108;116;
3;11;31;34;52;60;73;79;98;105;114;
3;11;31;38;52;57;70;84;89;109;116;
3;11;31;38;54;56;72;85;90;103;117;
3;11;31;40;48;57;74;82;89;109;116;
3;11;32;41;46;60;73;86;89;105;114;
3;11;32;41;48;57;73;86;94;100;115;
3;12;26;41;54;55;73;82;90;105;119;
3;12;28;37;44;65;74;79;93;106;119;
3;12;28;41;54;57;73;86;92;99;115;
3;12;28;42;44;57;71;85;98;106;114;
3;12;28;42;49;65;74;77;90;103;117;
3;12;28;43;49;55;74;81;90;106;119;
3;12;29;37;54;55;71;86;90;105;118;
3;12;29;38;44;57;76;85;94;103;119;
3;12;29;42;46;61;76;77;93;107;114;
3;12;29;42;50;55;76;85;93;101;114;
3;12;30;35;49;65;66;86;94;103;117;
3;12;30;35;53;62;66;81;94;109;115;
3;12;30;35;53;62;76;81;94;99;115;
3;12;30;43;44;62;71;79;97;105;114;
3;12;30;43;46;62;71;77;97;105;114;
3;12;31;35;54;62;70;85;93;99;116;
3;12;31;37;54;62;66;79;93;107;116;
3;12;31;38;54;59;73;77;90;105;118;
3;12;31;40;46;59;74;77;93;109;116;
3;12;32;38;53;59;66;85;94;101;117;
3;12;32;41;50;59;68;77;97;106;115;
3;16;24;41;54;55;73;78;92;105;119;
3;16;24;41;54;62;70;78;97;99;116;
3;16;24;43;45;61;74;77;92;106;119;
3;16;29;34;54;57;72;85;88;103;119;
3;16;29;34;54;61;68;77;96;103;119;
3;16;29;37;54;55;72;86;90;107;111;
3;16;29;42;44;57;70;83;96;109;111;
3;16;29;42;45;61;68;77;98;107;114;
3;16;29;42;45;61;74;77;90;103;120;
3;16;29;42;48;55;74;83;90;109;111;
3;16;30;35;44;65;72;86;89;103;117;
3;16;30;35;48;65;67;86;94;99;117;
3;16;30;35;53;62;67;81;88;109;116;
3;16;30;35;53;62;67;81;94;99;120;
3;16;30;37;45;65;72;79;88;106;119;
3;16;30;37;53;55;68;84;98;105;111;
3;16;30;37;53;55;72;78;98;101;117;
3;16;30;43;44;59;67;84;97;105;112;
3;16;30;43;44;59;67;86;94;101;117;
3;16;30;43;45;61;68;77;95;108;114;
3;16;30;43;45;61;68;86;95;99;114;
3;16;30;43;48;61;67;86;95;99;112;
3;16;31;34;48;55;74;83;90;109;117;
3;16;31;34;48;65;73;77;90;107;116;
3;16;31;34;48;65;74;83;90;99;117;
3;16;31;34;50;59;68;77;96;109;117;
3;16;31;34;50;65;68;77;96;103;117;
3;16;31;34;50;65;73;79;88;107;114;
3;16;31;34;54;59;73;77;96;105;112;
3;16;31;35;50;65;67;84;92;99;118;
3;16;31;35;50;65;73;78;92;99;118;
3;16;31;37;44;65;74;83;89;106;112;
3;16;31;37;54;55;68;83;96;100;117;
3;16;32;35;53;61;70;78;96;99;117;
3;16;32;37;53;55;68;84;89;105;118;
3;16;32;37;53;55;74;78;95;101;116;
