0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
2;13;19;34;36;48;60;71;77;
2;13;19;34;36;51;57;68;80;
2;13;24;27;39;46;61;68;80;
2;13;25;28;44;50;54;69;75;
2;13;25;28;44;51;54;66;77;
2;13;26;28;39;51;54;70;77;
2;13;26;30;36;51;55;68;79;
2;14;19;33;36;48;61;67;80;
2;14;19;35;40;45;61;66;78;
2;14;25;27;39;51;58;64;80;
2;14;25;27;40;53;55;66;78;
2;14;25;28;39;53;60;67;72;
2;14;25;31;36;53;60;64;75;
2;14;25;31;37;53;60;66;72;
2;14;26;27;43;48;55;69;76;
2;14;26;28;40;51;57;63;79;
2;14;26;28;43;45;57;69;76;
2;14;26;31;43;45;57;64;78;
2;14;26;33;36;48;55;67;79;
2;14;26;33;37;48;61;63;76;
2;14;26;33;39;45;61;64;76;
2;15;19;30;43;45;58;71;77;
2;15;19;34;40;53;54;68;75;
2;15;19;34;41;48;54;67;80;
2;15;21;28;44;49;54;70;77;
2;15;21;28;44;50;54;67;79;
2;15;21;34;40;53;54;68;73;
2;15;26;27;40;46;61;68;75;
2;15;26;30;37;49;61;68;72;
2;16;19;30;44;51;58;63;77;
2;16;21;33;44;46;58;63;77;
2;16;23;27;44;46;58;69;75;
2;16;23;30;44;45;58;69;73;
2;16;23;35;37;49;54;66;78;
2;17;19;31;43;45;60;66;77;
2;17;21;27;43;50;55;69;76;
2;17;21;28;43;50;54;69;76;
2;17;21;34;40;46;59;63;78;
2;17;23;28;40;51;54;66;79;
2;17;23;30;36;51;58;64;79;
2;17;23;34;37;48;54;69;76;
3;9;20;32;44;46;61;67;78;
3;9;22;28;44;51;56;70;77;
3;9;22;34;37;51;56;68;80;
3;9;22;35;37;50;61;65;78;
3;9;24;35;37;50;61;65;76;
3;9;26;32;38;51;55;70;76;
3;10;22;34;36;47;59;71;78;
3;10;24;29;36;52;58;71;77;
3;10;24;35;36;49;61;68;74;
3;10;24;35;36;52;58;65;77;
3;10;25;29;44;51;58;63;77;
3;10;26;29;41;52;54;67;78;
3;10;26;31;36;52;59;65;78;
3;14;18;31;37;52;56;69;80;
3;14;18;35;40;52;55;69;74;
3;14;18;35;42;47;61;64;76;
3;14;20;35;37;49;61;63;78;
3;14;20;35;37;52;58;69;72;
3;14;20;35;42;45;61;64;76;
3;14;25;28;40;45;62;69;74;
3;14;25;28;40;51;62;63;74;
3;14;25;28;42;45;56;67;80;
3;14;25;29;36;51;58;64;80;
3;14;26;29;36;52;55;67;78;
3;15;18;29;44;50;61;67;73;
3;15;18;32;44;46;61;67;74;
3;15;18;34;40;46;62;65;77;
3;15;20;32;44;45;61;67;73;
3;15;20;34;37;49;62;68;72;
3;15;20;34;41;45;62;64;76;
3;15;20;34;41;46;62;67;72;
3;15;22;28;44;45;56;70;77;
3;15;22;28;44;45;59;70;74;
3;15;22;28;44;50;61;65;72;
3;15;26;28;40;52;54;65;77;
3;15;26;28;41;45;56;67;79;
3;15;26;32;38;45;61;67;73;
3;16;18;31;42;46;59;65;80;
3;16;22;29;36;50;55;71;78;
3;16;22;29;36;51;55;68;80;
3;17;20;32;37;51;58;63;79;
3;17;22;29;36;50;61;64;78;
3;17;22;29;36;51;55;70;77;
3;17;22;34;36;47;59;64;78;
4;9;23;30;37;52;56;71;78;
4;9;25;30;37;51;62;68;74;
4;9;25;32;38;51;55;66;80;
4;10;21;27;42;53;56;68;79;
4;10;21;35;42;47;54;68;79;
4;10;23;27;38;51;62;66;79;
4;10;23;35;38;52;57;69;72;
4;10;23;35;42;48;54;65;79;
4;10;25;27;39;51;62;68;74;
4;10;25;27;42;53;56;68;75;
4;10;25;29;42;48;54;71;77;
4;10;25;29;42;53;54;68;75;
4;10;26;27;41;52;56;69;75;
4;10;26;32;38;51;57;63;79;
4;11;18;32;37;53;60;66;79;
4;11;18;32;43;46;57;69;80;
4;11;18;33;37;52;59;66;80;
4;11;23;35;37;52;54;66;78;
4;11;23;35;42;45;57;64;79;
4;11;23;35;42;46;57;70;72;
4;11;23;35;42;48;54;70;73;
4;11;25;30;37;53;59;63;78;
4;11;25;30;42;53;55;68;72;
4;11;25;32;37;53;54;66;78;
4;11;25;32;37;53;60;63;75;
4;11;26;30;37;52;59;63;78;
4;11;26;32;43;46;57;63;78;
4;15;18;30;37;52;59;71;74;
4;15;18;32;43;46;57;71;74;
4;15;19;30;43;45;56;71;77;
4;15;19;30;43;45;62;68;74;
4;15;19;32;38;45;61;66;80;
4;15;19;32;43;45;57;71;74;
4;15;21;27;38;50;62;64;79;
4;15;21;27;38;52;59;64;80;
4;15;21;27;38;53;59;70;73;
4;15;21;27;43;46;62;68;74;
4;15;26;29;43;46;57;68;72;
4;15;26;30;37;52;59;65;72;
4;15;26;30;43;45;56;68;73;
4;16;18;30;42;47;59;71;73;
4;16;18;35;39;46;60;65;77;
4;16;19;33;38;45;62;66;77;
4;16;19;33;38;50;62;63;75;
4;16;19;35;38;45;60;66;77;
4;16;19;35;41;47;54;66;78;
4;16;21;27;38;50;62;69;73;
4;16;21;27;42;46;59;65;80;
4;16;21;35;42;47;54;68;73;
4;16;23;27;38;51;62;66;73;
4;16;23;35;38;45;60;66;73;
4;17;19;30;42;47;61;68;72;
4;17;19;32;43;47;54;66;78;
4;17;21;32;43;46;60;63;74;
5;9;22;28;44;51;57;70;74;
5;9;22;33;44;47;61;64;75;
5;9;22;33;44;48;55;70;74;
5;9;24;30;43;47;58;71;73;
5;10;22;33;44;47;61;66;72;
5;10;22;33;44;48;61;63;74;
5;10;26;31;38;52;57;69;72;
5;11;18;30;42;53;55;67;79;
5;11;18;34;39;53;60;67;73;
5;11;18;34;40;46;62;69;75;
5;11;22;34;36;48;55;69;80;
5;11;22;34;36;53;57;64;78;
5;11;22;34;36;53;60;64;75;
5;11;24;28;39;52;54;67;80;
5;11;24;28;39;53;54;70;76;
5;11;24;28;43;49;54;66;80;
5;11;24;30;36;53;55;67;79;
5;11;26;28;40;52;54;69;75;
5;11;26;30;36;52;55;67;78;
5;11;26;33;36;48;55;67;79;
5;12;18;33;44;46;61;67;74;
5;12;19;33;44;47;58;70;72;
5;12;19;34;38;53;60;67;72;
5;12;19;34;40;47;54;71;78;
5;12;19;34;40;53;54;65;78;
5;12;24;27;38;53;55;70;76;
5;12;24;27;43;46;58;65;80;
5;12;24;27;43;49;55;71;74;
5;12;26;27;38;51;55;70;76;
5;12;26;27;40;46;61;65;78;
5;12;26;31;43;46;60;65;72;
5;16;18;31;44;46;57;69;74;
5;16;18;33;39;46;62;67;74;
5;16;19;33;36;47;58;71;75;
5;16;20;27;44;46;58;69;75;
5;16;20;27;44;49;55;66;78;
5;16;20;33;44;46;58;63;75;
5;16;22;28;44;51;57;63;74;
5;17;18;30;42;47;61;64;76;
5;17;20;27;43;48;55;69;76;
5;17;22;27;43;48;55;69;74;
5;17;22;28;43;47;60;66;72;
5;17;22;34;36;47;60;64;75;
5;17;24;30;36;52;55;67;74;
6;9;21;28;43;50;62;65;76;
6;9;21;32;44;47;58;70;73;
6;9;21;34;40;47;62;68;73;
6;9;23;28;40;52;57;71;74;
6;9;23;34;37;48;62;65;76;
6;9;23;35;37;48;61;65;76;
6;9;25;31;37;53;56;68;75;
6;10;21;27;43;49;62;68;74;
6;10;21;32;36;53;58;65;79;
6;10;21;35;36;52;58;65;77;
6;10;23;29;36;52;58;71;75;
6;10;25;32;36;47;58;71;75;
6;11;18;32;43;49;55;66;80;
6;11;18;35;40;52;55;66;77;
6;11;23;28;40;45;62;66;79;
6;11;23;34;36;48;62;67;73;
6;11;23;34;36;49;62;64;75;
6;11;25;28;39;50;62;67;72;
6;11;25;28;40;45;62;66;77;
6;11;25;32;37;53;58;63;75;
6;12;18;29;41;53;55;70;76;
6;12;18;29;43;50;55;71;76;
6;12;18;29;44;50;61;67;73;
6;12;18;31;37;53;59;70;74;
6;12;18;34;37;53;59;65;76;
6;12;18;34;40;47;59;71;73;
6;12;18;35;37;50;61;65;76;
6;12;19;31;43;45;56;68;80;
6;12;19;31;44;45;56;70;77;
6;12;19;34;41;45;56;67;80;
6;12;19;35;40;45;61;68;74;
6;12;19;35;41;47;58;70;72;
6;12;25;27;40;53;55;68;74;
6;12;25;29;44;50;55;67;72;
6;13;18;32;44;47;61;66;73;
6;13;18;34;41;47;62;64;75;
6;13;19;34;36;47;62;68;75;
6;13;19;34;36;48;62;65;77;
6;13;20;35;41;52;55;66;72;
6;13;25;28;44;47;59;66;72;
6;13;25;28;44;50;56;63;75;
6;17;18;29;40;52;55;66;77;
6;17;19;32;36;47;58;70;75;
6;17;20;31;37;52;59;66;72;
6;17;20;34;37;48;59;63;76;
6;17;21;28;40;52;59;63;74;
6;17;23;29;36;52;58;64;75;
7;9;21;32;38;53;60;67;73;
7;9;21;33;38;50;62;64;76;
7;9;21;33;40;46;62;68;74;
7;9;22;33;37;50;56;71;75;
7;10;21;27;42;53;59;65;76;
7;10;22;33;36;48;59;71;74;
7;10;26;32;38;45;57;69;76;
7;11;18;30;42;53;59;64;76;
7;11;22;28;44;50;57;69;72;
7;11;22;35;36;50;57;64;78;
7;12;18;33;40;46;59;71;74;
7;12;24;35;37;50;54;65;76;
7;12;26;27;40;46;59;65;78;
7;12;26;29;40;51;54;68;73;
7;12;26;29;41;46;60;67;72;
7;12;26;33;38;45;59;64;76;
7;13;18;32;44;46;57;69;74;
7;13;19;30;36;51;62;65;77;
7;13;19;30;36;51;62;68;74;
7;13;19;35;36;48;60;65;77;
7;13;19;35;42;48;54;65;77;
7;13;20;27;41;46;62;69;75;
7;13;20;27;42;48;59;71;73;
7;13;20;32;44;51;54;66;73;
7;13;20;35;42;46;57;68;72;
7;14;18;29;40;51;62;66;73;
7;14;18;29;42;53;57;64;76;
7;14;19;33;36;48;62;67;74;
7;14;20;35;42;45;57;64;76;
7;14;26;29;36;48;60;67;73;
8;10;22;33;36;47;61;68;75;
8;10;22;33;39;45;61;68;74;
8;10;23;34;38;45;57;69;76;
8;11;22;28;43;45;60;66;77;
8;11;23;28;42;45;57;70;76;
8;11;23;28;42;49;54;70;75;
8;11;23;30;36;52;58;69;73;
8;12;18;31;43;46;60;65;77;
8;12;19;31;43;50;54;65;78;
8;12;19;33;38;50;61;63;76;
8;12;23;34;37;51;54;65;76;
8;12;23;34;38;45;60;67;73;
8;12;25;27;38;50;55;69;76;
8;13;18;30;41;52;55;69;74;
8;13;18;34;39;46;60;65;77;
8;13;20;27;41;52;55;66;78;
8;13;20;27;42;46;61;68;75;
8;13;20;34;39;51;54;68;73;
8;13;25;30;36;51;55;68;74;
8;14;19;33;36;47;58;70;75;
8;14;20;27;43;49;55;66;78;
8;14;20;33;37;52;58;63;75;
8;14;21;28;43;49;60;63;74;
8;14;21;33;36;52;55;67;74;
8;14;25;28;39;45;60;67;74;
8;15;19;30;36;52;58;65;77;
8;15;20;34;37;49;54;68;75;
8;15;21;28;43;50;54;65;76;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
0;9;18;27;36;45;54;63;72;
